"userId","courseId","currentScore","finalScore","currentGrade","finalGrade","courseAvgGrade","teacherId","teacherName","courseCode"
"32686","35260","81.74","40.15","B-","F","82.68340000000003","37214","Rex Fisher","ECEN260"
"16918","35260","93.36","45.27","A","F","82.68340000000003","37214","Rex Fisher","ECEN260"
"16918","35260","93.36","45.27","A","F","82.68340000000003","37214","Rex Fisher","ECEN260"
"17021","35260","94.04","45.43","A","F","82.68340000000003","37214","Rex Fisher","ECEN260"
"44250","35260","92.24","44.83","A-","F","82.68340000000003","37214","Rex Fisher","ECEN260"
"31742","35260","91.91","44.23","A-","F","82.68340000000003","37214","Rex Fisher","ECEN260"
"12730","35260","95.9","46.65","A","F","82.68340000000003","37214","Rex Fisher","ECEN260"
"41508","35260","88.63","42.6","B+","F","82.68340000000003","37214","Rex Fisher","ECEN260"
"9934","35260","96.42","47.02","A","F","82.68340000000003","37214","Rex Fisher","ECEN260"
"31257","35260","81.67","39.54","B-","F","82.68340000000003","37214","Rex Fisher","ECEN260"
"40397","35260","0","0","F","F","82.68340000000003","37214","Rex Fisher","ECEN260"
"11274","35260","81.66","38.64","B-","F","82.68340000000003","37214","Rex Fisher","ECEN260"
"6317","35260","97.16","47.28","A","F","82.68340000000003","37214","Rex Fisher","ECEN260"
"20664","35260","105.14","50.18","A","F","82.68340000000003","37214","Rex Fisher","ECEN260"
"9607","35260","94.04","45.43","A","F","82.68340000000003","37214","Rex Fisher","ECEN260"
"100147","35260","93.36","45.27","A","F","82.68340000000003","37214","Rex Fisher","ECEN260"
"31079","35260","95.75","46.6","A","F","82.68340000000003","37214","Rex Fisher","ECEN260"
"12175","35260","96.42","47.02","A","F","82.68340000000003","37214","Rex Fisher","ECEN260"
"31863","35260","87.05","41.36","B+","F","82.68340000000003","37214","Rex Fisher","ECEN260"
"7303","35260","null","0","null","F","82.68340000000003","37214","Rex Fisher","ECEN260"
"7634","35260","95.9","46.65","A","F","82.68340000000003","37214","Rex Fisher","ECEN260"
"57585","35260","91.29","44.04","A-","F","82.68340000000003","37214","Rex Fisher","ECEN260"
"29209","35260","94.39","45.77","A","F","82.68340000000003","37214","Rex Fisher","ECEN260"
"8101","35260","88.92","43.22","B+","F","82.68340000000003","37214","Rex Fisher","ECEN260"
"6468","35260","97.16","47.28","A","F","82.68340000000003","37214","Rex Fisher","ECEN260"
"34201","35260","91.26","44.57","A-","F","82.68340000000003","37214","Rex Fisher","ECEN260"
"5600","35260","88.3","42.51","B+","F","82.68340000000003","37214","Rex Fisher","ECEN260"
"44000","35260","null","0","null","F","82.68340000000003","37214","Rex Fisher","ECEN260"
"11277","35260","null","0","null","F","82.68340000000003","37214","Rex Fisher","ECEN260"
"14666","35260","87.17","42.2","B+","F","82.68340000000003","37214","Rex Fisher","ECEN260"
"786","35260","85.13","40.56","B","F","82.68340000000003","37214","Rex Fisher","ECEN260"
"17278","35260","83.38","40.58","B","F","82.68340000000003","37214","Rex Fisher","ECEN260"
"2511","35260","91.28","43.79","A-","F","82.68340000000003","37214","Rex Fisher","ECEN260"
"7085","35260","89.19","42.82","B+","F","82.68340000000003","37214","Rex Fisher","ECEN260"
"25628","35260","86.57","42.39","B","F","82.68340000000003","37214","Rex Fisher","ECEN260"
"18634","35260","83.38","40.58","B","F","82.68340000000003","37214","Rex Fisher","ECEN260"
"14459","35260","103.63","49.68","A","F","82.68340000000003","37214","Rex Fisher","ECEN260"
"26783","35260","88.3","42.51","B+","F","82.68340000000003","37214","Rex Fisher","ECEN260"
"43862","35260","92.15","44.75","A-","F","82.68340000000003","37214","Rex Fisher","ECEN260"
"45112","35260","95.06","46.06","A","F","82.68340000000003","37214","Rex Fisher","ECEN260"
"44048","35260","92.15","44.75","A-","F","82.68340000000003","37214","Rex Fisher","ECEN260"
"40827","35260","95.75","46.6","A","F","82.68340000000003","37214","Rex Fisher","ECEN260"
"40827","35260","95.75","46.6","A","F","82.68340000000003","37214","Rex Fisher","ECEN260"
"29641","35260","null","0","null","F","82.68340000000003","37214","Rex Fisher","ECEN260"
"4575","35260","92.24","44.83","A-","F","82.68340000000003","37214","Rex Fisher","ECEN260"
"13826","35260","95.65","46.4","A","F","82.68340000000003","37214","Rex Fisher","ECEN260"
"33231","35260","101.18","49.68","A","F","82.68340000000003","37214","Rex Fisher","ECEN260"
"21986","35210","92.28","44.98","A-","F","69.03676470588235","39016","Randall Jack","ECEN351"
"631","35210","98.29","49.92","A","F","69.03676470588235","39016","Randall Jack","ECEN351"
"3627","35210","97.38","49.38","A","F","69.03676470588235","39016","Randall Jack","ECEN351"
"20750","35210","88.07","45.3","B+","F","69.03676470588235","39016","Randall Jack","ECEN351"
"12314","35210","60.44","23.4","D-","F","69.03676470588235","39016","Randall Jack","ECEN351"
"21693","35210","83.17","42.72","B","F","69.03676470588235","39016","Randall Jack","ECEN351"
"1212","35210","0","0","F","F","69.03676470588235","39016","Randall Jack","ECEN351"
"28972","35210","95.48","45.68","A","F","69.03676470588235","39016","Randall Jack","ECEN351"
"21346","35210","0","0","F","F","69.03676470588235","39016","Randall Jack","ECEN351"
"12757","35210","94.98","46.82","A","F","69.03676470588235","39016","Randall Jack","ECEN351"
"23799","35210","71.33","37.81","C-","F","69.03676470588235","39016","Randall Jack","ECEN351"
"35232","35210","0","0","F","F","69.03676470588235","39016","Randall Jack","ECEN351"
"10418","35210","0","0","F","F","69.03676470588235","39016","Randall Jack","ECEN351"
"1092","35210","80.67","35.12","B-","F","69.03676470588235","39016","Randall Jack","ECEN351"
"25258","35210","84.06","41.09","B","F","69.03676470588235","39016","Randall Jack","ECEN351"
"10010","35210","0","0","F","F","69.03676470588235","39016","Randall Jack","ECEN351"
"30136","35210","89.79","44.62","B+","F","69.03676470588235","39016","Randall Jack","ECEN351"
"4967","35210","95.64","45.68","A","F","69.03676470588235","39016","Randall Jack","ECEN351"
"8916","35210","90.84","44.23","A-","F","69.03676470588235","39016","Randall Jack","ECEN351"
"27110","35210","90.36","43.25","A-","F","69.03676470588235","39016","Randall Jack","ECEN351"
"3891","35210","0","0","F","F","69.03676470588235","39016","Randall Jack","ECEN351"
"23795","35210","74.56","39.75","C","F","69.03676470588235","39016","Randall Jack","ECEN351"
"10313","35210","74.16","40.69","C","F","69.03676470588235","39016","Randall Jack","ECEN351"
"27032","35210","94.78","46.18","A","F","69.03676470588235","39016","Randall Jack","ECEN351"
"20481","35210","91.5","44.35","A-","F","69.03676470588235","39016","Randall Jack","ECEN351"
"8917","35210","67.81","31.17","D+","F","69.03676470588235","39016","Randall Jack","ECEN351"
"3743","35210","93.22","46.67","A","F","69.03676470588235","39016","Randall Jack","ECEN351"
"18921","35210","99.44","48.81","A","F","69.03676470588235","39016","Randall Jack","ECEN351"
"26575","35210","89.91","45.34","B+","F","69.03676470588235","39016","Randall Jack","ECEN351"
"41332","35210","91.69","45.78","A-","F","69.03676470588235","39016","Randall Jack","ECEN351"
"12192","35210","85.88","41.57","B","F","69.03676470588235","39016","Randall Jack","ECEN351"
"3661","35210","83.57","43.76","B","F","69.03676470588235","39016","Randall Jack","ECEN351"
"46697","35210","0","0","F","F","69.03676470588235","39016","Randall Jack","ECEN351"
"40655","35210","87.95","45.49","B+","F","69.03676470588235","39016","Randall Jack","ECEN351"
"10924","33322","82.69","43.97","B-","F","65.66571428571427","39544","Chad Macbeth","CS241"
"19036","33322","9","4.96","F","F","65.66571428571427","39544","Chad Macbeth","CS241"
"34822","33322","100","0.29","A","F","65.66571428571427","39544","Chad Macbeth","CS241"
"25030","33322","98.78","53.18","A","F","65.66571428571427","39544","Chad Macbeth","CS241"
"15397","33322","88.24","44.76","B+","F","65.66571428571427","39544","Chad Macbeth","CS241"
"56409","33322","95.93","51.61","A","F","65.66571428571427","39544","Chad Macbeth","CS241"
"27997","33322","null","0","null","F","65.66571428571427","39544","Chad Macbeth","CS241"
"71207","33322","95.04","50.19","A","F","65.66571428571427","39544","Chad Macbeth","CS241"
"30072","33322","null","0","null","F","65.66571428571427","39544","Chad Macbeth","CS241"
"10054","33322","null","0","null","F","65.66571428571427","39544","Chad Macbeth","CS241"
"12757","33322","93.88","50.4","A","F","65.66571428571427","39544","Chad Macbeth","CS241"
"7327","33322","84.93","44.65","B","F","65.66571428571427","39544","Chad Macbeth","CS241"
"43106","33322","99.27","53.38","A","F","65.66571428571427","39544","Chad Macbeth","CS241"
"11658","33322","26.38","13.65","F","F","65.66571428571427","39544","Chad Macbeth","CS241"
"8967","33322","96.33","49.9","A","F","65.66571428571427","39544","Chad Macbeth","CS241"
"12860","33322","68.35","5.14","D+","F","65.66571428571427","39544","Chad Macbeth","CS241"
"65023","33322","71.3","35.77","C-","F","65.66571428571427","39544","Chad Macbeth","CS241"
"1968","33322","97.22","49.39","A","F","65.66571428571427","39544","Chad Macbeth","CS241"
"17116","33322","48.81","27.02","F","F","65.66571428571427","39544","Chad Macbeth","CS241"
"10650","33322","59.56","30.27","F","F","65.66571428571427","39544","Chad Macbeth","CS241"
"27694","33322","99.75","53.51","A","F","65.66571428571427","39544","Chad Macbeth","CS241"
"21646","33322","98.98","53.25","A","F","65.66571428571427","39544","Chad Macbeth","CS241"
"18912","33322","80.13","29.7","B-","F","65.66571428571427","39544","Chad Macbeth","CS241"
"20982","33322","98.25","51.68","A","F","65.66571428571427","39544","Chad Macbeth","CS241"
"21027","33322","93.35","49.43","A","F","65.66571428571427","39544","Chad Macbeth","CS241"
"13498","33322","73.29","36.13","C","F","65.66571428571427","39544","Chad Macbeth","CS241"
"3037","33322","null","0","null","F","65.66571428571427","39544","Chad Macbeth","CS241"
"28798","33322","42.27","18.9","F","F","65.66571428571427","39544","Chad Macbeth","CS241"
"23859","33322","98.11","53.81","A","F","65.66571428571427","39544","Chad Macbeth","CS241"
"30277","33322","94.13","49.63","A","F","65.66571428571427","39544","Chad Macbeth","CS241"
"46772","33322","88.44","45.97","B+","F","65.66571428571427","39544","Chad Macbeth","CS241"
"1647","33322","null","0","null","F","65.66571428571427","39544","Chad Macbeth","CS241"
"31542","33322","79.2","38.13","C+","F","65.66571428571427","39544","Chad Macbeth","CS241"
"33653","33322","21.98","12.25","F","F","65.66571428571427","39544","Chad Macbeth","CS241"
"60339","33322","97.9","51.64","A","F","65.66571428571427","39544","Chad Macbeth","CS241"
"60677","33322","100.8","55.18","A","F","65.66571428571427","39544","Chad Macbeth","CS241"
"25893","33322","null","0","null","F","65.66571428571427","39544","Chad Macbeth","CS241"
"23563","33322","58.2","28.85","F","F","65.66571428571427","39544","Chad Macbeth","CS241"
"69343","33322","99.66","52.12","A","F","65.66571428571427","39544","Chad Macbeth","CS241"
"21598","33322","90.73","48.44","A-","F","65.66571428571427","39544","Chad Macbeth","CS241"
"42515","33322","95.54","49.97","A","F","65.66571428571427","39544","Chad Macbeth","CS241"
"23600","33322","81.96","42.64","B-","F","65.66571428571427","39544","Chad Macbeth","CS241"
"27115","33322","null","0","null","F","65.66571428571427","39544","Chad Macbeth","CS241"
"24272","33322","94.5","48.39","A","F","65.66571428571427","39544","Chad Macbeth","CS241"
"30966","33322","58.07","31.86","F","F","65.66571428571427","39544","Chad Macbeth","CS241"
"30966","33322","58.07","31.86","F","F","65.66571428571427","39544","Chad Macbeth","CS241"
"6455","33322","98.6","51.97","A","F","65.66571428571427","39544","Chad Macbeth","CS241"
"4906","33322","null","0","null","F","65.66571428571427","39544","Chad Macbeth","CS241"
"6654","33322","null","0","null","F","65.66571428571427","39544","Chad Macbeth","CS241"
"25545","33302","null","0","null","F","85.68428571428569","40162","Matt Manley","CS235"
"12696","33302","94.84","52.6","A","F","85.68428571428569","40162","Matt Manley","CS235"
"10338","33302","null","0","null","F","85.68428571428569","40162","Matt Manley","CS235"
"4093","33302","74.51","13.01","C","F","85.68428571428569","40162","Matt Manley","CS235"
"35689","33302","66.67","10","D","F","85.68428571428569","40162","Matt Manley","CS235"
"20583","33302","91.12","50.56","A-","F","85.68428571428569","40162","Matt Manley","CS235"
"31769","33302","88.99","45.25","B+","F","85.68428571428569","40162","Matt Manley","CS235"
"1456","33302","96.95","53.34","A","F","85.68428571428569","40162","Matt Manley","CS235"
"3499","33302","16.79","2.15","F","F","85.68428571428569","40162","Matt Manley","CS235"
"18079","33302","94.47","52.24","A","F","85.68428571428569","40162","Matt Manley","CS235"
"29292","33302","115.87","68.3","A","D+","85.68428571428569","40162","Matt Manley","CS235"
"52489","33302","102.73","56.65","A","F","85.68428571428569","40162","Matt Manley","CS235"
"46297","33302","86.49","42.73","B","F","85.68428571428569","40162","Matt Manley","CS235"
"66551","33302","61.76","6.44","D-","F","85.68428571428569","40162","Matt Manley","CS235"
"52461","33302","97.15","53.75","A","F","85.68428571428569","40162","Matt Manley","CS235"
"8678","33302","97.14","48.49","A","F","85.68428571428569","40162","Matt Manley","CS235"
"15674","33302","97.84","42.68","A","F","85.68428571428569","40162","Matt Manley","CS235"
"42269","33302","57.16","17.23","F","F","85.68428571428569","40162","Matt Manley","CS235"
"20982","33302","107.26","59.1","A","F","85.68428571428569","40162","Matt Manley","CS235"
"25342","33302","97.72","54.03","A","F","85.68428571428569","40162","Matt Manley","CS235"
"4552","33302","100","50.3","A","F","85.68428571428569","40162","Matt Manley","CS235"
"5600","33302","99.09","43.48","A","F","85.68428571428569","40162","Matt Manley","CS235"
"6036","33302","109.68","60.32","A","D-","85.68428571428569","40162","Matt Manley","CS235"
"24282","33302","92.57","45.51","A-","F","85.68428571428569","40162","Matt Manley","CS235"
"786","33302","95.99","26.3","A","F","85.68428571428569","40162","Matt Manley","CS235"
"23232","33302","99.95","55.27","A","F","85.68428571428569","40162","Matt Manley","CS235"
"10307","33302","76.45","1.1","C","F","85.68428571428569","40162","Matt Manley","CS235"
"26305","33302","94.25","50.8","A","F","85.68428571428569","40162","Matt Manley","CS235"
"44090","33302","99.45","49.84","A","F","85.68428571428569","40162","Matt Manley","CS235"
"39981","33302","96.56","43.52","A","F","85.68428571428569","40162","Matt Manley","CS235"
"1982","33302","95.8","47.8","A","F","85.68428571428569","40162","Matt Manley","CS235"
"45967","33302","94.25","52.28","A","F","85.68428571428569","40162","Matt Manley","CS235"
"43477","33302","92.2","49.87","A-","F","85.68428571428569","40162","Matt Manley","CS235"
"45112","33302","100","3.01","A","F","85.68428571428569","40162","Matt Manley","CS235"
"81801","33302","95.49","48.08","A","F","85.68428571428569","40162","Matt Manley","CS235"
"51721","33302","94.23","20.54","A","F","85.68428571428569","40162","Matt Manley","CS235"
"16602","33302","97.1","53.74","A","F","85.68428571428569","40162","Matt Manley","CS235"
"20354","33302","94.67","52.49","A","F","85.68428571428569","40162","Matt Manley","CS235"
"41221","33302","101.43","54.68","A","F","85.68428571428569","40162","Matt Manley","CS235"
"14515","33302","57.77","15.3","F","F","85.68428571428569","40162","Matt Manley","CS235"
"45638","33302","0","0","F","F","85.68428571428569","40162","Matt Manley","CS235"
"25016","33302","90.5","6.97","A-","F","85.68428571428569","40162","Matt Manley","CS235"
"51589","33302","84.82","34.71","B","F","85.68428571428569","40162","Matt Manley","CS235"
"97299","33302","102.41","56.54","A","F","85.68428571428569","40162","Matt Manley","CS235"
"13746","33302","82.41","23.19","B-","F","85.68428571428569","40162","Matt Manley","CS235"
"30976","33302","99.64","55.08","A","F","85.68428571428569","40162","Matt Manley","CS235"
"14416","33302","101.91","56.3","A","F","85.68428571428569","40162","Matt Manley","CS235"
"46766","33302","98.27","50.04","A","F","85.68428571428569","40162","Matt Manley","CS235"
"44797","33302","106.18","58.44","A","F","85.68428571428569","40162","Matt Manley","CS235"
"54061","33240","98.14","57.58","A","F","74.73710526315791","38721","Jody Swenson","ECEN150"
"1793","33240","null","0","null","F","74.73710526315791","38721","Jody Swenson","ECEN150"
"25030","33240","93.36","55.08","A","F","74.73710526315791","38721","Jody Swenson","ECEN150"
"12055","33240","90.23","53.07","A-","F","74.73710526315791","38721","Jody Swenson","ECEN150"
"56409","33240","92.29","54.04","A-","F","74.73710526315791","38721","Jody Swenson","ECEN150"
"32577","33240","82.26","47.63","B-","F","74.73710526315791","38721","Jody Swenson","ECEN150"
"32252","33240","null","0","null","F","74.73710526315791","38721","Jody Swenson","ECEN150"
"8782","33240","61.26","36.47","D-","F","74.73710526315791","38721","Jody Swenson","ECEN150"
"9965","33240","55.34","4.15","F","F","74.73710526315791","38721","Jody Swenson","ECEN150"
"44250","33240","88.63","50.18","B+","F","74.73710526315791","38721","Jody Swenson","ECEN150"
"61547","33240","87.37","52.71","B+","F","74.73710526315791","38721","Jody Swenson","ECEN150"
"33474","33240","83.82","46.47","B","F","74.73710526315791","38721","Jody Swenson","ECEN150"
"95865","33240","85.34","50.05","B","F","74.73710526315791","38721","Jody Swenson","ECEN150"
"31079","33240","90.14","52.86","A-","F","74.73710526315791","38721","Jody Swenson","ECEN150"
"61945","33240","62.41","35.62","D-","F","74.73710526315791","38721","Jody Swenson","ECEN150"
"17368","33240","37.53","20","F","F","74.73710526315791","38721","Jody Swenson","ECEN150"
"7634","33240","89.49","53.44","A-","F","74.73710526315791","38721","Jody Swenson","ECEN150"
"57585","33240","80.49","45.59","B-","F","74.73710526315791","38721","Jody Swenson","ECEN150"
"34061","33240","12.16","4.91","F","F","74.73710526315791","38721","Jody Swenson","ECEN150"
"13773","33240","85.74","49.56","B","F","74.73710526315791","38721","Jody Swenson","ECEN150"
"34201","33240","94.44","55.72","A","F","74.73710526315791","38721","Jody Swenson","ECEN150"
"33865","33240","67.42","32.89","D+","F","74.73710526315791","38721","Jody Swenson","ECEN150"
"31691","33240","73.4","43.35","C","F","74.73710526315791","38721","Jody Swenson","ECEN150"
"20226","33240","78.38","43.62","C+","F","74.73710526315791","38721","Jody Swenson","ECEN150"
"17278","33240","89.19","52.89","B+","F","74.73710526315791","38721","Jody Swenson","ECEN150"
"20175","33240","89.36","52.83","B+","F","74.73710526315791","38721","Jody Swenson","ECEN150"
"25628","33240","68.62","40.8","D+","F","74.73710526315791","38721","Jody Swenson","ECEN150"
"14459","33240","90.81","54.03","A-","F","74.73710526315791","38721","Jody Swenson","ECEN150"
"3898","33240","92.3","54.48","A-","F","74.73710526315791","38721","Jody Swenson","ECEN150"
"25475","33240","92.34","52.04","A-","F","74.73710526315791","38721","Jody Swenson","ECEN150"
"15537","33240","88.61","50.58","B+","F","74.73710526315791","38721","Jody Swenson","ECEN150"
"19736","33240","88.15","50.76","B+","F","74.73710526315791","38721","Jody Swenson","ECEN150"
"32058","33240","87.18","51.78","B+","F","74.73710526315791","38721","Jody Swenson","ECEN150"
"22349","33240","78.07","47.31","C+","F","74.73710526315791","38721","Jody Swenson","ECEN150"
"34813","33240","88.56","53.03","B+","F","74.73710526315791","38721","Jody Swenson","ECEN150"
"23528","33240","57.54","32.04","F","F","74.73710526315791","38721","Jody Swenson","ECEN150"
"15877","33240","62.69","36.32","D","F","74.73710526315791","38721","Jody Swenson","ECEN150"
"26448","33240","76.95","42.63","C+","F","74.73710526315791","38721","Jody Swenson","ECEN150"
"631","28708","null","0","null","F","89.80566666666667","37419","Kevin Smith","ECEN499"
"11472","28708","90","12.39","A-","F","89.80566666666667","37419","Kevin Smith","ECEN499"
"31735","28708","100","13.89","A","F","89.80566666666667","37419","Kevin Smith","ECEN499"
"13434","28708","100","13.89","A","F","89.80566666666667","37419","Kevin Smith","ECEN499"
"33960","28708","85","11.97","B","F","89.80566666666667","37419","Kevin Smith","ECEN499"
